ID	NCBI_GENE_ID	ENSEMBL_ID	OFFICIAL_SYMBOL	OFFICIAL_NAME
9258221	105378715		FAF1-AS1	FAF1 antisense RNA 1
9258236	105378716	ENSG00000203356	LINC01562	long intergenic non-protein coding RNA 1562
9258251	105378719		LOC105378719	uncharacterized LOC105378719
9258254	105378720	ENSG00000227070	EPS15-AS1	EPS15 antisense RNA 1
9258265	105378723		LOC105378723	uncharacterized LOC105378723
9258272	105378724		LOC105378724	uncharacterized LOC105378724
9258282	105378726		LOC105378726	uncharacterized LOC105378726
9258291	105378728		LOC105378728	uncharacterized LOC105378728
9258314	105378731		LOC105378731	uncharacterized LOC105378731
9258325	105378732	ENSG00000225675	LRP8-DT	LRP8 divergent transcript
9258331	105378733		LOC105378733	uncharacterized LOC105378733
9258336	105378734		LINC02784	long intergenic non-protein coding RNA 2784
9258340	105378735		LOC105378735	uncharacterized LOC105378735
9258345	105378736	ENSG00000284601	LOC105378736	uncharacterized LOC105378736
9258350	105378737		LOC105378737	uncharacterized LOC105378737
9258353	105378738	ENSG00000233079	LINC01755	long intergenic non-protein coding RNA 1755
9258356	105378739	ENSG00000230250	LINC01753	long intergenic non-protein coding RNA 1753
9258359	105378740		LOC105378740	uncharacterized LOC105378740
9258362	105378741		LOC105378741	uncharacterized LOC105378741
9258379	105378744	ENSG00000223956	LINC01767	long intergenic non-protein coding RNA 1767
9258388	105378746		LOC105378746	uncharacterized LOC105378746
9258395	105378747		LOC105378747	uncharacterized LOC105378747
9258400	105378748		LOC105378748	uncharacterized LOC105378748
9258412	105378751		LOC105378751	uncharacterized LOC105378751
9258418	105378753	ENSG00000232453	LINC02777	long intergenic non-protein coding RNA 2777
9258438	105378756		FGGY-DT	FGGY divergent transcript
9258460	105378758		LOC105378758	uncharacterized LOC105378758
9258470	105378760		LINC02778	long intergenic non-protein coding RNA 2778
9258473	105378761		LOC105378761	uncharacterized LOC105378761
9258479	105378763	ENSG00000226476	LINC01748	long intergenic non-protein coding RNA 1748
9258495	105378764		LOC105378764	uncharacterized LOC105378764
9258503	105378766		LOC105378766	uncharacterized LOC105378766
9258509	105378768		LOC105378768	uncharacterized LOC105378768
9258516	105378769	ENSG00000229537	LINC01739	long intergenic non-protein coding RNA 1739
9258520	105378770		LOC105378770	uncharacterized LOC105378770
9258525	105378771		LOC105378771	uncharacterized LOC105378771
9258530	105378772		LOC105378772	uncharacterized LOC105378772
9258533	105378773		LOC105378773	uncharacterized LOC105378773
9258536	105378774		LOC105378774	uncharacterized LOC105378774
9258542	105378776		LOC105378776	uncharacterized LOC105378776
9258554	105378780		LOC105378780	uncharacterized LOC105378780
9258557	105378781		LOC105378781	uncharacterized LOC105378781
9258560	105378782		LOC105378782	uncharacterized LOC105378782
9258563	105378783		LOC105378783	uncharacterized LOC105378783
9258573	105378785	ENSG00000223883	LINC01707	long intergenic non-protein coding RNA 1707
9258579	105378786		LINC02791	long intergenic non-protein coding RNA 2791
9258586	105378787		LOC105378787	uncharacterized LOC105378787
9258589	105378788	ENSG00000229639	LINC01758	long intergenic non-protein coding RNA 1758
9258593	105378789		LOC105378789	uncharacterized LOC105378789
9258606	105378792		LRRC7-AS1	LRRC7 antisense RNA 1
9258619	105378793		LOC105378793	uncharacterized LOC105378793
9258622	105378794		LOC105378794	uncharacterized LOC105378794
9258627	105378795		LOC105378795	uncharacterized LOC105378795
9258630	105378796		LOC105378796	uncharacterized LOC105378796
9258633	105378797		LOC105378797	uncharacterized LOC105378797
9258640	105378798	ENSG00000225087	LOC105378798	uncharacterized LOC105378798
9258653	105378799		LINC02797	long intergenic non-protein coding RNA 2797
9258656	105378800		LOC105378800	uncharacterized LOC105378800
9258659	105378801		LOC105378801	uncharacterized LOC105378801
9258662	105378802		LOC105378802	uncharacterized LOC105378802
9258665	105378803	ENSG00000162621	LRRC53	leucine rich repeat containing 53
9258674	105378806		LOC105378806	uncharacterized LOC105378806
9258677	105378807		LOC105378807	uncharacterized LOC105378807
9258682	105378808		LOC105378808	uncharacterized LOC105378808
9258688	105378810		LOC105378810	uncharacterized LOC105378810
9258693	105378811		LOC105378811	uncharacterized LOC105378811
9258698	105378812		LOC105378812	uncharacterized LOC105378812
9258701	105378813		LOC105378813	uncharacterized LOC105378813
9258704	105378814		LOC105378814	uncharacterized LOC105378814
9258712	105378816		LOC105378816	uncharacterized LOC105378816
9258721	105378819	ENSG00000284882	LOC105378819	uncharacterized LOC105378819
9258727	105378821		LOC105378821	uncharacterized LOC105378821
9258733	105378823		LOC105378823	uncharacterized LOC105378823
9258736	105378824		LINC02795	long intergenic non-protein coding RNA 2795
9258745	105378825		LOC105378825	uncharacterized LOC105378825
9258748	105378826		LOC105378826	uncharacterized LOC105378826
9258751	105378827		LOC105378827	uncharacterized LOC105378827
9258754	105378828	ENSG00000236915	CLCA4-AS1	CLCA4 antisense RNA 1
9258763	105378831		LOC105378831	uncharacterized LOC105378831
9258770	105378833		LOC105378833	uncharacterized LOC105378833
9258777	105378834		LOC105378834	uncharacterized LOC105378834
9258780	105378835		LOC105378835	uncharacterized LOC105378835
9258785	105378836		LOC105378836	uncharacterized LOC105378836
9258793	105378838		LOC105378838	uncharacterized LOC105378838
9258796	105378839		LOC105378839	uncharacterized LOC105378839
9258803	105378841		LOC105378841	uncharacterized LOC105378841
9258812	105378842		LOC105378842	uncharacterized LOC105378842
9258818	105378844		LOC105378844	uncharacterized LOC105378844
9258831	105378847		LOC105378847	uncharacterized LOC105378847
9258834	105378848		LOC105378848	uncharacterized LOC105378848
9258837	105378849		LOC105378849	uncharacterized LOC105378849
9258842	105378850		LOC105378850	uncharacterized LOC105378850
9258845	105378851		LOC105378851	uncharacterized LOC105378851
9258848	105378852		LINC02787	long intergenic non-protein coding RNA 2787
9258856	105378853	ENSG00000233593	LINC02609	long intergenic non-protein coding RNA 2609
9258859	105378854		LINC01763	long intergenic non-protein coding RNA 1763
9258862	105378855		LINC02788	long intergenic non-protein coding RNA 2788
9258867	105378856		LOC105378856	uncharacterized LOC105378856
9258872	105378858		LOC105378858	uncharacterized LOC105378858
9258887	105378861		LOC105378861	uncharacterized LOC105378861
9258893	105378863		LOC105378863	uncharacterized LOC105378863
9258896	105378864		LOC105378864	uncharacterized LOC105378864
9258904	105378866		LOC105378866	uncharacterized LOC105378866
9258909	105378867		LOC105378867	uncharacterized LOC105378867
9258928	105378872	ENSG00000226715	LINC01709	long intergenic non-protein coding RNA 1709
9258946	105378874		LOC105378874	uncharacterized LOC105378874
9258956	105378878		LOC105378878	uncharacterized LOC105378878
9258958	105378879		LOC105378879	uncharacterized LOC105378879
9258960	105378880		LOC105378880	uncharacterized LOC105378880
9258963	105378881		LOC105378881	uncharacterized LOC105378881
9258966	105378882		LOC105378882	uncharacterized LOC105378882
9258969	105378883		LOC105378883	uncharacterized LOC105378883
9258972	105378884		LINC01677	long intergenic non-protein coding RNA 1677
9258988	105378885		LOC105378885	uncharacterized LOC105378885
9258995	105378886		LOC105378886	uncharacterized LOC105378886
9258998	105378887		LOC105378887	uncharacterized LOC105378887
9259005	105378888		LOC105378888	uncharacterized LOC105378888
9259008	105378889	ENSG00000237460	LINC01661	long intergenic non-protein coding RNA 1661
9259016	105378890		LOC105378890	uncharacterized LOC105378890
9259033	105378891		LOC105378891	uncharacterized LOC105378891
9259036	105378892		TMEM167B-DT	TMEM167B divergent transcript
9259039	105378893		LOC105378893	uncharacterized LOC105378893
9259045	105378895		LOC105378895	uncharacterized LOC105378895
9259053	105378897	ENSG00000227091	SLC6A17-AS1	SLC6A17 antisense RNA 1
9259057	105378898		LOC105378898	uncharacterized LOC105378898
9259064	105378899		LOC105378899	uncharacterized LOC105378899
9259070	105378901		LOC105378901	uncharacterized LOC105378901
9259076	105378903		LOC105378903	uncharacterized LOC105378903
9259079	105378904		LOC105378904	uncharacterized LOC105378904
9259085	105378906		LOC105378906	uncharacterized LOC105378906
9259096	105378909	ENSG00000231246	LINC02884	long intergenic non-protein coding RNA 2884
9259103	105378910		PPM1J-DT	PPM1J divergent transcript
9259108	105378911		LOC105378911	uncharacterized LOC105378911
9259111	105378912		LINC01357	long intergenic non-protein coding RNA 1357
9259120	105378914		LOC105378914	uncharacterized LOC105378914
9259123	105378915		LOC105378915	uncharacterized LOC105378915
9259128	105378916	ENSG00000233730	LINC01765	long intergenic non-protein coding RNA 1765
9259136	105378918		LOC105378918	uncharacterized LOC105378918
9259141	105378919		LOC105378919	uncharacterized LOC105378919
9259144	105378920		LOC105378920	uncharacterized LOC105378920
9259167	105378924		LOC105378924	uncharacterized LOC105378924
9259172	105378925		LOC105378925	uncharacterized LOC105378925
9259177	105378926		LOC105378926	uncharacterized LOC105378926
9259180	105378927		LOC105378927	uncharacterized LOC105378927
9259186	105378929		LOC105378929	uncharacterized LOC105378929
9259189	105378930	ENSG00000287980	LOC105378930	uncharacterized LOC105378930
9259200	105378933	ENSG00000226172	LOC105378933	uncharacterized LOC105378933
9259203	105378934	ENSG00000232650	LINC01780	long intergenic non-protein coding RNA 1780
9259216	105378935		LOC105378935	uncharacterized LOC105378935
9259222	105378937		LOC105378937	uncharacterized LOC105378937
9259255	105378944		LOC105378944	uncharacterized LOC105378944
9259264	105378947		LOC105378947	proline-rich extensin-like protein EPR1
9259274	105378948		LOC105378948	uncharacterized LOC105378948
9259277	105378949	ENSG00000231050	GNB1-DT	GNB1 divergent transcript
9259286	105378952	ENSG00000283039	KLF18	KLF transcription factor 18
9259293	105378955		LOC105378955	tripartite motif-containing protein 43B
9259295	105378956		LOC105378956	uncharacterized LOC105378956
9259303	105378959		LOC105378959	uncharacterized LOC105378959
9259306	105378960	ENSG00000248789	LINC02118	long intergenic non-protein coding RNA 2118
9259309	105378961		LOC105378961	uncharacterized LOC105378961
9259314	105378962		LOC105378962	uncharacterized LOC105378962
9259323	105378965		LOC105378965	uncharacterized LOC105378965
9259326	105378966	ENSG00000250447	LINC02105	long intergenic non-protein coding RNA 2105
9259345	105378969		LOC105378969	uncharacterized LOC105378969
9259353	105378971		LOC105378971	uncharacterized LOC105378971
9259359	105378973		LOC105378973	uncharacterized LOC105378973
9259375	105378976	ENSG00000249236	LOC105378976	uncharacterized LOC105378976
9259378	105378977		LOC105378977	uncharacterized LOC105378977
9259387	105378979	ENSG00000289709	LOC105378979	growth/differentiation factor 3
9259392	105378980		LOC105378980	uncharacterized LOC105378980
9259403	105378983		LOC105378983	uncharacterized LOC105378983
9259406	105378984		LOC105378984	uncharacterized LOC105378984
9259419	105378988		LOC105378988	uncharacterized LOC105378988
9259432	105378991	ENSG00000233847	ERCC8-AS1	ERCC8 antisense RNA 1
9259438	105378992	ENSG00000249279	LINC02057	long intergenic non-protein coding RNA 2057
9259444	105378993		LOC105378993	uncharacterized LOC105378993
9259447	105378994		LOC105378994	uncharacterized LOC105378994
9259455	105378995		LOC105378995	uncharacterized LOC105378995
9259465	105378997		LOC105378997	basic proline-rich protein
9259468	105378998	ENSG00000289916	LOC105378998	uncharacterized LOC105378998
9259471	105378999		LOC105378999	uncharacterized LOC105378999
9259480	105379002		LOC105379002	uncharacterized LOC105379002
9259483	105379003		LOC105379003	uncharacterized LOC105379003
9259488	105379004		LOC105379004	uncharacterized LOC105379004
9259496	105379006	ENSG00000249736	LINC02242	long intergenic non-protein coding RNA 2242
9259501	105379007		LOC105379007	uncharacterized LOC105379007
9259514	105379010		LOC105379010	uncharacterized LOC105379010
9259524	105379011		LOC105379011	uncharacterized LOC105379011
9259543	105379012		LOC105379012	uncharacterized LOC105379012
9259546	105379013		LOC105379013	uncharacterized LOC105379013
9259555	105379015		LOC105379015	uncharacterized LOC105379015
9259558	105379016		LOC105379016	uncharacterized LOC105379016
9259570	105379020		LOC105379020	uncharacterized LOC105379020
9259574	105379021		LOC105379021	uncharacterized LOC105379021
9259583	105379023		LOC105379023	uncharacterized LOC105379023
9259588	105379025		LOC105379025	uncharacterized LOC105379025
9259602	105379027		LOC105379027	uncharacterized LOC105379027
9259605	105379028		LOC105379028	uncharacterized LOC105379028
9259637	105379030	ENSG00000251599	LOC105379030	uncharacterized LOC105379030
9259640	105379031		LOC105379031	uncharacterized LOC105379031
9259646	105379033		LINC02230	long intergenic non-protein coding RNA 2230
9259649	105379034		LOC105379034	uncharacterized LOC105379034
9259651	105379035		LOC105379035	uncharacterized LOC105379035
9259654	105379036		LINC02122	long intergenic non-protein coding RNA 2122
9259660	105379037		LINC01157	long intergenic non-protein coding RNA 1157
9259668	105379039		LOC105379039	uncharacterized LOC105379039
9259673	105379040	ENSG00000289535	LOC105379040	uncharacterized LOC105379040
9259676	105379041		SV2C-AS1	SV2C antisense RNA 1
9259679	105379042		LOC105379042	uncharacterized LOC105379042
9259697	105379047		LOC105379047	uncharacterized LOC105379047
9259704	105379048		LOC105379048	uncharacterized LOC105379048
9259713	105379050		LOC105379050	uncharacterized LOC105379050
9259718	105379051		LOC105379051	uncharacterized LOC105379051
9259726	105379052		LOC105379052	uncharacterized LOC105379052
9259734	105379053		LOC105379053	uncharacterized LOC105379053
9259737	105379054	ENSG00000249835	VCAN-AS1	VCAN antisense RNA 1
9259772	105379057	ENSG00000250320	EDIL3-DT	EDIL3 divergent transcript
9259791	105379059		LOC105379059	uncharacterized LOC105379059
9259799	105379061		LOC105379061	uncharacterized LOC105379061
9259802	105379062		LOC105379062	uncharacterized LOC105379062
9259805	105379063		LOC105379063	uncharacterized LOC105379063
9259808	105379064		LOC105379064	uncharacterized LOC105379064
9259817	105379065		LOC105379065	uncharacterized LOC105379065
9259824	105379066		LOC105379066	uncharacterized LOC105379066
9259835	105379069		LINC02144	long intergenic non-protein coding RNA 2144
9259838	105379070		LOC105379070	uncharacterized LOC105379070
9259853	105379073		LOC105379073	uncharacterized LOC105379073
9259856	105379074		LOC105379074	uncharacterized LOC105379074
9259862	105379076		LINC02161	long intergenic non-protein coding RNA 2161
9259867	105379077		LOC105379077	uncharacterized LOC105379077
9259870	105379078		LOC105379078	uncharacterized LOC105379078
9259878	105379080		LOC105379080	uncharacterized LOC105379080
9259885	105379082		LOC105379082	uncharacterized LOC105379082
9259892	105379083		LOC105379083	uncharacterized LOC105379083
9259906	105379085		LOC105379085	uncharacterized LOC105379085
9259920	105379087		LOC105379087	uncharacterized LOC105379087
9259934	105379089		LOC105379089	uncharacterized LOC105379089
9259939	105379090		LOC105379090	uncharacterized LOC105379090
